starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 06 20:52:38 2022	1641498758	4	8	12	6
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	6
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	6
Thu Jan 06 20:52:38 2022	1641498758	9	4	12	2
Thu Jan 06 20:52:38 2022	1641498758	9	3	12	2
Thu Jan 06 20:52:38 2022	1641498758	8	4	12	4
Thu Jan 06 20:52:38 2022	1641498758	8	4	12	4
Thu Jan 06 20:52:38 2022	1641498758	3	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	8	4	12	4
Thu Jan 06 20:52:38 2022	1641498758	4	8	12	6
Thu Jan 06 20:52:38 2022	1641498758	4	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	3	9	12	7
Thu Jan 06 20:52:38 2022	1641498758	6	6	12	5
Thu Jan 06 20:52:38 2022	1641498758	8	5	12	2
Thu Jan 06 20:52:38 2022	1641498758	6	6	12	5
Thu Jan 06 20:52:38 2022	1641498758	8	4	12	4
Thu Jan 06 20:52:38 2022	1641498758	8	4	12	3
Thu Jan 06 20:52:38 2022	1641498758	4	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	2
Thu Jan 06 20:52:38 2022	1641498758	3	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	9	4	12	3
Thu Jan 06 20:52:38 2022	1641498758	4	8	12	8
Thu Jan 06 20:52:38 2022	1641498758	5	8	12	6
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	7
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	7
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	7
Thu Jan 06 20:52:38 2022	1641498758	6	6	12	5
Thu Jan 06 20:52:38 2022	1641498758	3	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	6	6	12	6
Thu Jan 06 20:52:38 2022	1641498758	3	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	5
Thu Jan 06 20:52:38 2022	1641498758	6	6	12	5
Thu Jan 06 20:52:38 2022	1641498758	9	4	12	3
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	2
Thu Jan 06 20:52:38 2022	1641498758	4	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	3	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	4	8	12	8
Thu Jan 06 20:52:38 2022	1641498758	3	10	12	3
Thu Jan 06 20:52:38 2022	1641498758	8	5	12	2
Thu Jan 06 20:52:38 2022	1641498758	4	9	12	7
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	2
Thu Jan 06 20:52:38 2022	1641498758	6	7	12	5
Thu Jan 06 20:52:38 2022	1641498758	4	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	9	4	12	3
Thu Jan 06 20:52:38 2022	1641498758	4	8	12	6
Thu Jan 06 20:52:38 2022	1641498758	3	9	12	6
Thu Jan 06 20:52:38 2022	1641498758	4	8	12	8
Thu Jan 06 20:52:38 2022	1641498758	2	10	12	3
Thu Jan 06 20:52:38 2022	1641498758	5	7	12	4
Thu Jan 06 20:52:38 2022	1641498758	3	10	12	3
Thu Jan 06 20:52:38 2022	1641498758	5	7	13	5
Thu Jan 06 20:52:38 2022	1641498758	3	9	13	5
Thu Jan 06 20:52:38 2022	1641498758	9	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	3
Thu Jan 06 20:52:38 2022	1641498758	3	9	13	5
Thu Jan 06 20:52:38 2022	1641498758	3	9	13	6
Thu Jan 06 20:52:38 2022	1641498758	3	9	13	5
Thu Jan 06 20:52:38 2022	1641498758	5	7	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	5
Thu Jan 06 20:52:38 2022	1641498758	8	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	5	7	13	5
Thu Jan 06 20:52:38 2022	1641498758	6	7	13	3
Thu Jan 06 20:52:38 2022	1641498758	9	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	8	5	13	2
Thu Jan 06 20:52:38 2022	1641498758	9	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	5
Thu Jan 06 20:52:38 2022	1641498758	8	5	13	3
Thu Jan 06 20:52:38 2022	1641498758	3	9	13	5
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	7
Thu Jan 06 20:52:38 2022	1641498758	9	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	5	7	13	6
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	3
Thu Jan 06 20:52:38 2022	1641498758	6	6	13	6
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	6
Thu Jan 06 20:52:38 2022	1641498758	5	7	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	7	13	2
Thu Jan 06 20:52:38 2022	1641498758	3	9	13	5
Thu Jan 06 20:52:38 2022	1641498758	3	9	13	6
Thu Jan 06 20:52:38 2022	1641498758	10	3	13	3
Thu Jan 06 20:52:38 2022	1641498758	8	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	3
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	3
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	6
Thu Jan 06 20:52:38 2022	1641498758	4	8	13	6
Thu Jan 06 20:52:38 2022	1641498758	4	8	13	8
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	4
Thu Jan 06 20:52:38 2022	1641498758	6	6	13	6
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	3
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	6
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	3
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	3
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	9	3	13	3
Thu Jan 06 20:52:38 2022	1641498758	9	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	6
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	3
Thu Jan 06 20:52:38 2022	1641498758	10	3	13	3
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	5
Thu Jan 06 20:52:38 2022	1641498758	8	5	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	6	7	13	6
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	6
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	7	13	6
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	4
Thu Jan 06 20:52:38 2022	1641498758	8	5	13	4
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	3
Thu Jan 06 20:52:38 2022	1641498758	3	10	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	7
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	7
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	6	7	13	6
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	7
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	7
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	10	3	13	3
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	9	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	6
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	7
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	7
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	6
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	7
Thu Jan 06 20:52:38 2022	1641498758	10	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	5	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	6	7	13	3
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	6
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	7
Thu Jan 06 20:52:38 2022	1641498758	4	10	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	10	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	10	13	7
Thu Jan 06 20:52:38 2022	1641498758	10	4	13	3
Thu Jan 06 20:52:38 2022	1641498758	7	7	13	6
Thu Jan 06 20:52:38 2022	1641498758	7	7	13	6
Thu Jan 06 20:52:38 2022	1641498758	4	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	10	13	7
Thu Jan 06 20:52:38 2022	1641498758	5	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	10	13	7
Thu Jan 06 20:52:38 2022	1641498758	5	8	13	4
Thu Jan 06 20:52:38 2022	1641498758	5	9	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	10	13	4
Thu Jan 06 20:52:38 2022	1641498758	4	10	14	4
Thu Jan 06 20:52:38 2022	1641498758	4	10	14	4
Thu Jan 06 20:52:38 2022	1641498758	4	10	14	7
Thu Jan 06 20:52:38 2022	1641498758	4	9	14	4
Thu Jan 06 20:52:38 2022	1641498758	5	9	14	4
Thu Jan 06 20:52:38 2022	1641498758	10	4	14	3
Thu Jan 06 20:52:38 2022	1641498758	4	10	14	8
Thu Jan 06 20:52:38 2022	1641498758	4	10	14	7
Thu Jan 06 20:52:38 2022	1641498758	4	10	14	7
Thu Jan 06 20:52:38 2022	1641498758	4	10	14	4
Thu Jan 06 20:52:38 2022	1641498758	3	11	14	4
Thu Jan 06 20:52:38 2022	1641498758	4	10	14	4
Thu Jan 06 20:52:38 2022	1641498758	6	8	14	6
Thu Jan 06 20:52:38 2022	1641498758	4	10	14	8
Thu Jan 06 20:52:38 2022	1641498758	8	6	14	5
Thu Jan 06 20:52:38 2022	1641498758	9	5	14	5
Thu Jan 06 20:52:38 2022	1641498758	5	10	14	4
Thu Jan 06 20:52:38 2022	1641498758	6	8	14	6
Thu Jan 06 20:52:38 2022	1641498758	8	6	14	5
Thu Jan 06 20:52:38 2022	1641498758	9	5	14	5
Thu Jan 06 20:52:38 2022	1641498758	9	5	15	5
Thu Jan 06 20:52:38 2022	1641498758	4	11	15	4
Thu Jan 06 20:52:38 2022	1641498758	8	8	15	5
Thu Jan 06 20:52:38 2022	1641498758	6	9	15	7
Thu Jan 06 20:52:38 2022	1641498758	6	9	15	7
Thu Jan 06 20:52:38 2022	1641498758	8	8	16	5
Thu Jan 06 20:52:38 2022	1641498758	6	10	16	8
